send_offset,event_offset,id,delay,content
123.4874,123.2932,18501,0.1942,Log_18501
123.4927,123.3163,18507,0.1764,Log_18507
123.4966,123.3264,18510,0.1702,Log_18510
123.5043,122.3492,18315,1.1552,Log_18315
123.5092,123.3414,18513,0.1678,Log_18513
123.5309,123.1818,18475,0.3492,Log_18475
123.5335,123.3473,18515,0.1861,Log_18515
123.5341,123.0426,18441,0.4915,Log_18441
123.5408,122.8501,18405,0.6907,Log_18405
123.5412,123.3144,18506,0.2268,Log_18506
123.5417,122.7066,18376,0.8350,Log_18376
123.5430,122.8529,18406,0.6901,Log_18406
123.5588,123.3180,18508,0.2408,Log_18508
123.5603,123.3893,18526,0.1710,Log_18526
123.5615,123.4631,18536,0.0984,Log_18536
123.5680,122.9478,18424,0.6203,Log_18424
123.5701,122.8822,18412,0.6879,Log_18412
123.5709,122.7547,18387,0.8162,Log_18387
123.5764,123.5151,18551,0.0614,Log_18551
123.5766,122.8317,18403,0.7449,Log_18403
123.5773,123.3948,18527,0.1825,Log_18527
123.5903,123.4627,18535,0.1276,Log_18535
123.5908,123.1615,18469,0.4293,Log_18469
123.5960,122.9548,18425,0.6412,Log_18425
123.6045,123.4789,18541,0.1256,Log_18541
123.6165,122.7886,18390,0.8279,Log_18390
123.6214,123.4495,18533,0.1719,Log_18533
123.6270,123.3742,18520,0.2528,Log_18520
123.6300,123.0633,18446,0.5667,Log_18446
123.6322,122.7921,18392,0.8401,Log_18392
123.6410,123.5265,18553,0.1145,Log_18553
123.6423,123.5376,18557,0.1047,Log_18557
123.6435,123.3243,18509,0.3193,Log_18509
123.6468,123.3052,18503,0.3416,Log_18503
123.6527,123.1157,18458,0.5370,Log_18458
123.6607,123.5471,18559,0.1136,Log_18559
123.6626,123.3839,18525,0.2787,Log_18525
123.6654,123.5592,18562,0.1062,Log_18562
123.6688,123.3695,18519,0.2993,Log_18519
123.6702,123.4988,18546,0.1714,Log_18546
123.6708,123.3449,18514,0.3259,Log_18514
123.6724,123.1531,18466,0.5193,Log_18466
123.6752,123.2868,18500,0.3884,Log_18500
123.6821,123.2636,18494,0.4185,Log_18494
123.6909,121.8838,18222,1.8071,Log_18222
123.6950,123.1547,18467,0.5403,Log_18467
123.7055,122.6991,18371,1.0064,Log_18371
123.7100,122.8791,18411,0.8309,Log_18411
123.7118,123.3790,18524,0.3328,Log_18524
123.7166,123.4893,18544,0.2274,Log_18544
123.7169,122.9550,18427,0.7619,Log_18427
123.7221,123.3767,18521,0.3455,Log_18521
123.7271,123.2666,18496,0.4605,Log_18496
123.7274,123.6723,18580,0.0551,Log_18580
123.7480,122.6646,18367,1.0834,Log_18367
123.7520,123.5070,18549,0.2450,Log_18549
123.7582,123.5203,18552,0.2378,Log_18552
123.7609,123.3491,18516,0.4118,Log_18516
123.7613,123.0870,18452,0.6743,Log_18452
123.7843,123.5914,18565,0.1929,Log_18565
123.7845,123.6399,18572,0.1446,Log_18572
123.7863,123.0021,18435,0.7842,Log_18435
123.7895,123.1889,18477,0.6005,Log_18477
123.7963,123.6517,18576,0.1446,Log_18576
123.8033,123.4858,18543,0.3175,Log_18543
123.8073,123.0581,18444,0.7491,Log_18444
123.8263,123.0431,18442,0.7833,Log_18442
123.8301,123.2176,18484,0.6125,Log_18484
123.8313,123.5945,18566,0.2368,Log_18566
123.8363,123.6659,18579,0.1704,Log_18579
123.8426,122.4667,18340,1.3759,Log_18340
123.8433,123.6493,18575,0.1940,Log_18575
123.8509,123.6117,18568,0.2392,Log_18568
123.8519,123.4987,18545,0.3531,Log_18545
123.8759,123.1562,18468,0.7198,Log_18468
123.8910,123.4462,18531,0.4448,Log_18531
123.9010,123.8083,18599,0.0927,Log_18599
123.9020,123.7148,18584,0.1872,Log_18584
123.9037,123.2160,18483,0.6876,Log_18483
123.9045,123.6882,18582,0.2163,Log_18582
123.9070,123.2392,18488,0.6678,Log_18488
123.9145,121.8474,18213,2.0672,Log_18213
123.9195,123.2380,18487,0.6815,Log_18487
123.9243,123.1495,18465,0.7748,Log_18465
123.9261,123.6546,18577,0.2715,Log_18577
123.9362,123.1809,18474,0.7553,Log_18474
123.9388,122.9182,18422,1.0206,Log_18422
123.9460,123.2277,18485,0.7183,Log_18485
123.9521,123.8049,18596,0.1471,Log_18596
123.9535,123.7499,18589,0.2037,Log_18589
123.9549,123.2649,18495,0.6899,Log_18495
123.9578,123.6185,18569,0.3393,Log_18569
123.9672,123.3782,18523,0.5890,Log_18523
123.9675,123.6421,18573,0.3253,Log_18573
123.9752,123.8115,18603,0.1636,Log_18603
123.9797,123.1934,18478,0.7863,Log_18478
123.9833,123.6354,18570,0.3479,Log_18570
123.9910,123.5570,18561,0.4340,Log_18561
123.9921,123.1476,18464,0.8445,Log_18464
124.0006,123.2501,18491,0.7505,Log_18491
124.0016,123.7127,18583,0.2889,Log_18583
124.0041,123.3379,18512,0.6663,Log_18512
124.0052,123.8080,18598,0.1972,Log_18598
124.0053,123.4653,18538,0.5399,Log_18538
124.0156,123.1391,18461,0.8766,Log_18461
124.0165,123.1010,18456,0.9155,Log_18456
124.0170,123.4007,18528,0.6163,Log_18528
124.0194,122.9477,18423,1.0717,Log_18423
124.0231,123.6480,18574,0.3751,Log_18574
124.0246,123.8745,18611,0.1501,Log_18611
124.0325,123.7976,18594,0.2350,Log_18594
124.0373,123.1639,18471,0.8734,Log_18471
124.0417,123.8372,18606,0.2046,Log_18606
124.0448,123.0193,18437,1.0255,Log_18437
124.0528,123.7256,18587,0.3272,Log_18587
124.0572,123.2707,18497,0.7864,Log_18497
124.0591,123.3039,18502,0.7552,Log_18502
124.0658,122.0671,18264,1.9987,Log_18264
124.0713,123.7529,18590,0.3184,Log_18590
124.0819,123.9191,18615,0.1628,Log_18615
124.0878,123.8074,18597,0.2805,Log_18597
124.0909,123.6370,18571,0.4539,Log_18571
124.0934,123.5488,18560,0.5446,Log_18560
124.1079,123.0348,18439,1.0732,Log_18439
124.1090,123.2471,18489,0.8619,Log_18489
124.1163,123.7857,18593,0.3306,Log_18593
124.1264,123.5470,18558,0.5794,Log_18558
124.1358,123.9324,18617,0.2034,Log_18617
124.1565,121.3890,18137,2.7674,Log_18137
124.1573,123.7215,18585,0.4359,Log_18585
124.1599,123.7321,18588,0.4278,Log_18588
124.1612,123.9985,18630,0.1627,Log_18630
124.1838,123.4620,18534,0.7218,Log_18534
124.1859,123.1766,18473,1.0093,Log_18473
124.1939,123.3778,18522,0.8161,Log_18522
124.1960,124.0603,18643,0.1357,Log_18643
124.1964,124.0205,18636,0.1759,Log_18636
124.2089,123.8138,18604,0.3951,Log_18604
124.2188,122.5791,18359,1.6396,Log_18359
124.2206,123.4999,18547,0.7207,Log_18547
124.2244,123.8809,18612,0.3435,Log_18612
124.2299,124.0329,18637,0.1969,Log_18637
124.2344,123.5370,18556,0.6975,Log_18556
124.2362,124.0519,18642,0.1843,Log_18642
124.2371,122.7768,18388,1.4603,Log_18388
124.2457,124.1039,18653,0.1418,Log_18653
124.2482,123.2373,18486,1.0109,Log_18486
124.2527,124.0462,18639,0.2066,Log_18639
124.2656,123.9259,18616,0.3397,Log_18616
124.2771,124.1646,18660,0.1124,Log_18660
124.2853,123.4838,18542,0.8016,Log_18542
124.2854,124.0704,18647,0.2150,Log_18647
124.2860,124.0010,18631,0.2850,Log_18631
124.2915,120.2604,17973,4.0312,Log_17973
124.2937,123.9663,18623,0.3274,Log_18623
124.3073,124.2246,18673,0.0827,Log_18673
124.3078,123.8708,18610,0.4369,Log_18610
124.3082,124.0512,18641,0.2570,Log_18641
124.3102,123.2493,18490,1.0609,Log_18490
124.3157,124.1423,18657,0.1735,Log_18657
124.3195,123.1632,18470,1.1563,Log_18470
124.3252,123.8033,18595,0.5219,Log_18595
124.3296,123.0490,18443,1.2806,Log_18443
124.3305,122.9018,18419,1.4287,Log_18419
124.3325,122.1209,18270,2.2115,Log_18270
124.3368,122.6129,18363,1.7239,Log_18363
124.3398,123.8298,18605,0.5101,Log_18605
124.3400,123.3583,18518,0.9817,Log_18518
124.3495,123.4019,18529,0.9476,Log_18529
124.3560,124.2268,18674,0.1292,Log_18674
124.3560,123.9026,18614,0.4534,Log_18614
124.3599,124.1883,18665,0.1715,Log_18665
124.3619,124.2944,18692,0.0675,Log_18692
124.3667,124.2592,18685,0.1076,Log_18685
124.3676,124.0660,18645,0.3015,Log_18645
124.3744,124.1783,18663,0.1962,Log_18663
124.3810,123.6560,18578,0.7250,Log_18578
124.3822,124.2108,18669,0.1714,Log_18669
124.3953,124.1005,18651,0.2948,Log_18651
124.4034,124.1845,18664,0.2189,Log_18664
124.4053,123.2155,18482,1.1898,Log_18482
124.4083,124.1231,18655,0.2852,Log_18655
124.4121,123.9860,18626,0.4261,Log_18626
124.4132,123.9326,18618,0.4806,Log_18618
124.4143,124.3605,18700,0.0538,Log_18700
124.4182,124.1689,18662,0.2493,Log_18662
124.4187,123.8876,18613,0.5311,Log_18613
124.4432,124.3410,18695,0.1022,Log_18695
124.4445,124.3177,18694,0.1268,Log_18694
124.4457,123.7255,18586,0.7202,Log_18586
124.4519,124.0121,18634,0.4398,Log_18634
124.4568,123.5353,18555,0.9214,Log_18555
124.4586,124.0016,18632,0.4571,Log_18632
124.4597,124.3617,18701,0.0980,Log_18701
124.4619,123.6821,18581,0.7798,Log_18581
124.4630,123.9585,18621,0.5045,Log_18621
124.4698,124.1363,18656,0.3336,Log_18656
124.4774,123.0073,18436,1.4701,Log_18436
124.4786,122.9939,18433,1.4847,Log_18433
124.4806,124.3564,18699,0.1242,Log_18699
124.4828,124.2333,18676,0.2495,Log_18676
124.4883,123.7766,18591,0.7117,Log_18591
124.4922,123.8095,18600,0.6827,Log_18600
124.4934,124.0397,18638,0.4537,Log_18638
124.4988,124.1091,18654,0.3897,Log_18654
124.5093,124.2913,18691,0.2180,Log_18691
124.5150,123.7812,18592,0.7338,Log_18592
124.5155,124.2666,18688,0.2489,Log_18688
124.5417,124.2211,18672,0.3206,Log_18672
124.5418,124.2834,18690,0.2584,Log_18690
124.5418,123.5062,18548,1.0357,Log_18548
124.5454,124.3846,18704,0.1608,Log_18704
124.5487,124.1648,18661,0.3839,Log_18661
124.5566,124.2439,18679,0.3128,Log_18679
124.5576,123.5095,18550,1.0481,Log_18550
124.5578,124.2543,18682,0.3035,Log_18682
124.5586,123.9916,18628,0.5670,Log_18628
124.5621,119.7088,17885,4.8532,Log_17885
124.5630,124.0608,18644,0.5022,Log_18644
124.5633,124.2024,18667,0.3608,Log_18667
124.5692,123.4639,18537,1.1053,Log_18537
124.5701,124.1925,18666,0.3776,Log_18666
124.5705,124.1443,18658,0.4262,Log_18658
124.5713,123.9429,18620,0.6284,Log_18620
124.5785,124.3162,18693,0.2623,Log_18693
124.5788,124.3642,18702,0.2146,Log_18702
124.5834,124.0061,18633,0.5773,Log_18633
124.5840,124.2273,18675,0.3567,Log_18675
124.5862,124.3448,18696,0.2413,Log_18696
124.5882,124.0793,18648,0.5089,Log_18648
124.5910,123.9863,18627,0.6046,Log_18627
124.5969,124.4649,18721,0.1319,Log_18721
124.5970,123.9761,18625,0.6209,Log_18625
124.6008,124.0815,18649,0.5193,Log_18649
124.6065,124.4608,18718,0.1458,Log_18718
124.6114,124.4064,18708,0.2050,Log_18708
124.6133,124.4612,18720,0.1521,Log_18720
124.6134,124.3483,18697,0.2651,Log_18697
124.6158,124.5274,18742,0.0883,Log_18742
124.6222,124.4710,18725,0.1512,Log_18725
124.6375,124.4661,18722,0.1714,Log_18722
124.6486,124.2416,18678,0.4070,Log_18678
124.6527,123.2847,18498,1.3680,Log_18498
124.6539,124.2485,18680,0.4054,Log_18680
124.6584,124.4501,18715,0.2082,Log_18715
124.6674,124.5473,18746,0.1200,Log_18746
124.6677,123.8526,18607,0.8151,Log_18607
124.6712,123.9706,18624,0.7006,Log_18624
124.6843,124.6112,18762,0.0731,Log_18762
124.6930,124.4544,18716,0.2386,Log_18716
124.6976,124.3914,18706,0.3062,Log_18706
124.6982,124.4939,18733,0.2044,Log_18733
124.7053,124.5108,18739,0.1945,Log_18739
124.7078,124.2402,18677,0.4676,Log_18677
124.7107,124.4321,18713,0.2786,Log_18713
124.7115,123.5621,18563,1.1493,Log_18563
124.7133,124.2663,18687,0.4470,Log_18687
124.7136,124.5127,18740,0.2009,Log_18740
124.7265,124.4439,18714,0.2826,Log_18714
124.7336,124.1447,18659,0.5889,Log_18659
124.7337,124.4703,18723,0.2634,Log_18723
124.7343,124.0902,18650,0.6440,Log_18650
124.7375,124.1024,18652,0.6351,Log_18652
124.7480,124.4962,18734,0.2518,Log_18734
124.7486,124.4728,18726,0.2758,Log_18726
124.7608,123.1272,18459,1.6336,Log_18459
124.7746,124.5767,18753,0.1979,Log_18753
124.7772,124.4861,18732,0.2912,Log_18732
124.7865,123.8103,18601,0.9762,Log_18601
124.7865,123.8115,18602,0.9750,Log_18602
124.7891,124.5158,18741,0.2733,Log_18741
124.7911,124.6635,18776,0.1276,Log_18776
124.7966,123.4049,18530,1.3917,Log_18530
124.7998,124.5467,18745,0.2531,Log_18745
124.8000,124.5308,18743,0.2693,Log_18743
124.8033,124.6334,18768,0.1699,Log_18768
124.8084,124.6553,18774,0.1531,Log_18774
124.8172,124.3880,18705,0.4292,Log_18705
124.8177,124.7352,18795,0.0825,Log_18795
124.8190,124.6823,18781,0.1367,Log_18781
124.8209,123.4476,18532,1.3733,Log_18532
124.8255,124.3957,18707,0.4298,Log_18707
124.8327,124.6031,18760,0.2296,Log_18760
124.8347,123.2621,18492,1.5726,Log_18492
124.8348,124.4754,18730,0.3594,Log_18730
124.8355,124.6037,18761,0.2318,Log_18761
124.8370,124.2156,18671,0.6213,Log_18671
124.8391,124.6224,18764,0.2167,Log_18764
124.8482,124.4709,18724,0.3773,Log_18724
124.8568,124.7201,18791,0.1367,Log_18791
124.8598,124.7248,18794,0.1350,Log_18794
124.8606,124.4081,18709,0.4525,Log_18709
124.8612,124.7749,18806,0.0862,Log_18806
124.8627,124.6806,18780,0.1820,Log_18780
124.8651,124.0481,18640,0.8170,Log_18640
124.8685,124.5518,18749,0.3167,Log_18749
124.8713,124.4299,18712,0.4414,Log_18712
124.8738,124.6148,18763,0.2589,Log_18763
124.8818,124.5507,18748,0.3311,Log_18748
124.9224,124.7821,18808,0.1404,Log_18808
124.9253,124.3819,18703,0.5435,Log_18703
124.9358,124.8530,18821,0.0829,Log_18821
124.9421,124.7937,18811,0.1484,Log_18811
124.9430,124.8487,18819,0.0943,Log_18819
124.9456,124.2107,18668,0.7348,Log_18668
124.9462,124.8507,18820,0.0955,Log_18820
124.9502,124.2645,18686,0.6856,Log_18686
124.9545,124.7095,18788,0.2449,Log_18788
124.9554,124.7662,18804,0.1893,Log_18804
124.9728,122.4906,18345,2.4822,Log_18345
124.9801,124.6762,18778,0.3039,Log_18778
124.9813,124.5579,18750,0.4234,Log_18750
124.9821,124.6904,18783,0.2917,Log_18783
124.9829,124.8262,18815,0.1568,Log_18815
124.9835,123.4769,18540,1.5066,Log_18540
124.9984,124.9268,18839,0.0717,Log_18839
125.0043,123.9963,18629,1.0080,Log_18629
125.0052,123.5297,18554,1.4755,Log_18554
125.0052,124.6469,18772,0.3584,Log_18772
125.0102,124.5473,18747,0.4628,Log_18747
125.0133,124.8193,18814,0.1940,Log_18814
125.0261,124.6388,18769,0.3874,Log_18769
125.0392,124.7179,18790,0.3213,Log_18790
125.0627,124.7719,18805,0.2908,Log_18805
125.0638,124.5080,18737,0.5559,Log_18737
125.0643,124.8275,18816,0.2368,Log_18816
125.0644,124.7416,18797,0.3229,Log_18797
125.0764,123.9605,18622,1.1159,Log_18622
125.0842,124.6299,18766,0.4543,Log_18766
125.0844,124.5880,18755,0.4964,Log_18755
125.0897,124.9071,18835,0.1826,Log_18835
125.0930,124.5980,18758,0.4949,Log_18758
125.0937,124.8635,18825,0.2303,Log_18825
125.1001,124.5662,18752,0.5339,Log_18752
125.1026,125.0214,18856,0.0811,Log_18856
125.1033,124.5845,18754,0.5188,Log_18754
125.1084,124.5047,18735,0.6036,Log_18735
125.1089,124.5063,18736,0.6026,Log_18736
125.1115,124.5934,18756,0.5181,Log_18756
125.1140,124.8576,18822,0.2564,Log_18822
125.1222,124.7431,18798,0.3791,Log_18798
125.1246,124.9786,18849,0.1460,Log_18849
125.1250,124.7483,18800,0.3767,Log_18800
125.1286,124.9108,18837,0.2178,Log_18837
125.1296,124.6255,18765,0.5041,Log_18765
125.1310,125.0144,18855,0.1166,Log_18855
125.1338,124.7093,18787,0.4245,Log_18787
125.1389,124.4791,18731,0.6598,Log_18731
125.1498,124.9813,18850,0.1685,Log_18850
125.1500,124.9713,18847,0.1787,Log_18847
125.1534,124.7023,18784,0.4511,Log_18784
125.1573,124.3493,18698,0.8081,Log_18698
125.1665,124.4734,18728,0.6931,Log_18728
125.1666,124.8630,18824,0.3036,Log_18824
125.1756,124.5988,18759,0.5768,Log_18759
125.1778,124.8736,18828,0.3042,Log_18828
125.1786,124.8709,18827,0.3077,Log_18827
125.1796,125.0268,18858,0.1528,Log_18858
125.1903,125.0003,18853,0.1900,Log_18853
125.1928,124.9621,18846,0.2307,Log_18846
125.1937,124.5425,18744,0.6512,Log_18744
125.1950,123.9422,18619,1.2528,Log_18619
125.2053,124.8769,18830,0.3284,Log_18830
125.2054,124.7620,18803,0.4435,Log_18803
125.2121,124.8193,18813,0.3928,Log_18813
125.2123,124.7204,18793,0.4920,Log_18793
125.2165,124.6473,18773,0.5693,Log_18773
125.2181,124.7924,18810,0.4257,Log_18810
125.2233,124.9412,18842,0.2821,Log_18842
125.2238,124.6413,18770,0.5825,Log_18770
125.2311,124.6703,18777,0.5608,Log_18777
125.2354,124.8303,18818,0.4051,Log_18818
125.2366,124.7377,18796,0.4989,Log_18796
125.2379,125.0938,18868,0.1441,Log_18868
125.2383,124.4569,18717,0.7813,Log_18717
125.2395,124.9284,18840,0.3111,Log_18840
125.2581,125.0960,18869,0.1621,Log_18869
125.2643,124.8742,18829,0.3901,Log_18829
125.2800,124.8301,18817,0.4499,Log_18817
125.2825,123.6012,18567,1.6813,Log_18567
125.2997,125.2214,18894,0.0783,Log_18894
125.2997,124.9554,18844,0.3443,Log_18844
125.3001,124.4609,18719,0.8392,Log_18719
125.3063,125.1429,18877,0.1633,Log_18877
125.3086,124.2147,18670,1.0939,Log_18670
125.3149,123.8597,18608,1.4552,Log_18608
125.3153,125.1935,18883,0.1218,Log_18883
125.3194,125.0707,18864,0.2487,Log_18864
125.3261,125.2408,18900,0.0853,Log_18900
125.3273,124.7501,18801,0.5773,Log_18801
125.3398,124.8812,18831,0.4587,Log_18831
125.3542,125.2347,18899,0.1196,Log_18899
125.3578,124.7823,18809,0.5755,Log_18809
125.3586,124.7455,18799,0.6131,Log_18799
125.3679,124.4248,18711,0.9431,Log_18711
125.3725,125.2971,18910,0.0754,Log_18910
125.3733,124.7041,18786,0.6692,Log_18786
125.3737,125.0778,18865,0.2959,Log_18865
125.3793,125.2319,18898,0.1474,Log_18898
125.3851,124.7550,18802,0.6302,Log_18802
125.3989,124.7768,18807,0.6220,Log_18807
125.3991,125.1947,18884,0.2044,Log_18884
125.4015,125.0525,18860,0.3490,Log_18860
125.4065,124.7109,18789,0.6956,Log_18789
125.4089,125.2168,18892,0.1921,Log_18892
125.4165,124.8819,18832,0.5346,Log_18832
125.4172,125.1447,18878,0.2725,Log_18878
125.4198,124.7027,18785,0.7171,Log_18785
125.4204,125.3054,18912,0.1150,Log_18912
125.4220,125.1968,18886,0.2252,Log_18886
125.4256,125.0217,18857,0.4038,Log_18857
125.4317,125.3555,18927,0.0763,Log_18927
125.4474,125.3275,18917,0.1199,Log_18917
125.4509,125.1032,18870,0.3477,Log_18870
125.4519,125.2191,18893,0.2328,Log_18893
125.4534,125.3697,18931,0.0837,Log_18931
125.4588,121.6709,18180,3.7879,Log_18180
125.4610,125.3870,18934,0.0740,Log_18934
125.4614,124.9362,18841,0.5252,Log_18841
125.4614,124.6423,18771,0.8190,Log_18771
125.4661,125.0564,18862,0.4097,Log_18862
125.4823,125.3407,18922,0.1416,Log_18922
125.4839,125.2567,18902,0.2272,Log_18902
125.4869,124.7203,18792,0.7665,Log_18792
125.4931,124.8661,18826,0.6270,Log_18826
125.4982,124.9086,18836,0.5895,Log_18836
125.5000,125.0384,18859,0.4616,Log_18859
125.5029,124.6585,18775,0.8444,Log_18775
125.5081,125.0554,18861,0.4527,Log_18861
125.5088,125.1917,18881,0.3172,Log_18881
125.5098,125.2160,18891,0.2939,Log_18891
125.5204,125.3108,18915,0.2096,Log_18915
125.5213,123.4703,18539,2.0510,Log_18539
125.5231,124.2543,18681,1.2689,Log_18681
125.5338,125.3875,18935,0.1463,Log_18935
125.5455,125.2231,18895,0.3224,Log_18895
125.5554,125.3435,18923,0.2119,Log_18923
125.5556,125.1293,18873,0.4263,Log_18873
125.5627,125.2445,18901,0.3182,Log_18901
125.5683,125.2700,18904,0.2983,Log_18904
125.5845,124.9575,18845,0.6270,Log_18845
125.6139,125.1307,18874,0.4832,Log_18874
125.6142,125.5367,18959,0.0775,Log_18959
125.6186,124.8908,18834,0.7277,Log_18834
125.6202,125.3065,18913,0.3137,Log_18913
125.6212,125.5238,18958,0.0974,Log_18958
125.6226,124.4735,18729,1.1491,Log_18729
125.6239,125.2010,18889,0.4229,Log_18889
125.6267,125.1974,18888,0.4293,Log_18888
125.6276,125.4630,18951,0.1647,Log_18951
125.6295,124.9735,18848,0.6560,Log_18848
125.6350,125.3446,18924,0.2904,Log_18924
125.6358,125.4228,18941,0.2130,Log_18941
125.6375,124.4732,18727,1.1643,Log_18727
125.6430,125.1401,18876,0.5030,Log_18876
125.6448,124.9999,18852,0.6448,Log_18852
125.6457,125.1929,18882,0.4528,Log_18882
125.6478,125.4501,18949,0.1977,Log_18949
125.6579,125.4469,18948,0.2110,Log_18948
125.6602,125.1284,18872,0.5318,Log_18872
125.6633,125.4849,18952,0.1785,Log_18952
125.6636,125.5656,18963,0.0980,Log_18963
125.6672,125.3536,18926,0.3136,Log_18926
125.6791,125.4225,18940,0.2567,Log_18940
125.6831,125.5658,18964,0.1173,Log_18964
125.6922,125.4558,18950,0.2364,Log_18950
125.7061,125.6042,18978,0.1019,Log_18978
125.7062,124.9442,18843,0.7620,Log_18843
125.7064,125.1848,18880,0.5215,Log_18880
125.7065,124.8051,18812,0.9014,Log_18812
125.7190,125.2306,18897,0.4884,Log_18897
125.7318,124.6324,18767,1.0994,Log_18767
125.7347,124.8906,18833,0.8441,Log_18833
125.7492,125.3674,18929,0.3818,Log_18929
125.7529,125.5931,18975,0.1598,Log_18975
125.7892,125.3927,18936,0.3965,Log_18936
125.7904,125.2701,18906,0.5203,Log_18906
125.7941,125.6181,18979,0.1760,Log_18979
125.7965,125.4329,18946,0.3637,Log_18946
125.7995,125.2701,18905,0.5294,Log_18905
125.8052,121.9744,18242,3.8308,Log_18242
125.8186,125.2850,18907,0.5337,Log_18907
125.8203,125.6491,18989,0.1712,Log_18989
125.8253,125.5525,18960,0.2728,Log_18960
125.8256,125.0093,18854,0.8163,Log_18854
125.8278,125.4107,18938,0.4170,Log_18938
125.8295,125.2640,18903,0.5655,Log_18903
125.8318,124.9962,18851,0.8356,Log_18851
125.8363,123.5831,18564,2.2532,Log_18564
125.8390,125.7307,19006,0.1084,Log_19006
125.8401,125.3234,18916,0.5166,Log_18916
125.8434,125.3808,18932,0.4625,Log_18932
125.8480,125.1960,18885,0.6520,Log_18885
125.8492,125.3380,18920,0.5112,Log_18920
125.8555,125.4119,18939,0.4436,Log_18939
125.8577,125.2237,18896,0.6341,Log_18896
125.8613,125.7044,19000,0.1569,Log_19000
125.8638,125.5117,18957,0.3521,Log_18957
125.8642,125.0846,18866,0.7796,Log_18866
125.8701,125.7389,19008,0.1312,Log_19008
125.8719,125.5572,18961,0.3147,Log_18961
125.8748,125.8024,19021,0.0724,Log_19021
125.8824,125.6860,18997,0.1964,Log_18997
125.8830,125.6543,18993,0.2287,Log_18993
125.8850,125.3628,18928,0.5222,Log_18928
125.8953,125.6359,18983,0.2594,Log_18983
125.9055,125.3688,18930,0.5367,Log_18930
125.9101,125.4241,18942,0.4860,Log_18942
125.9202,124.5971,18757,1.3231,Log_18757
125.9321,125.7815,19017,0.1506,Log_19017
125.9350,125.6555,18994,0.2796,Log_18994
125.9418,125.6541,18992,0.2877,Log_18992
125.9432,125.7423,19011,0.2009,Log_19011
125.9500,125.5693,18966,0.3807,Log_18966
125.9521,125.4954,18956,0.4567,Log_18956
125.9545,125.5997,18977,0.3549,Log_18977
